concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:twins	0.546
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:twins	0.494
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:twins	0.394
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:twins	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:redskins	0.485
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:redskins	0.439
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:redskins	0.351
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:redskins	0.339
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:phillies	0.156
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:phillies	0.179
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:phillies	0.121
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:phillies	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:anaheim_angels	0.485
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:anaheim_angels	0.439
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:anaheim_angels	0.351
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:anaheim_angels	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:cowboys_19_13	0.485
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:cowboys_19_13	0.439
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:cowboys_19_13	0.351
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:cowboys_19_13	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:oakland_a_s	0.545
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:oakland_a_s	0.493
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:oakland_a_s	0.394
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:oakland_a_s	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:marlins	0.156
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:marlins	0.179
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:marlins	0.132
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:marlins	0.339
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:buccaneers	0.156
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:buccaneers	0.179
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:buccaneers	0.132
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:buccaneers	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:st___louis_cardinals_links	0.156
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:st___louis_cardinals_links	0.179
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:st___louis_cardinals_links	0.132
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:st___louis_cardinals_links	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:kansas_city_royals	0.56
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:kansas_city_royals	0.506
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:kansas_city_royals	0.404
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:kansas_city_royals	0.337
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:packers	0.545
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:packers	0.493
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:packers	0.394
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:packers	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:red_sox	0.358
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:red_sox	0.409
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:red_sox	0.302
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:red_sox	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:texas_rangers	0.56
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:texas_rangers	0.506
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:texas_rangers	0.404
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:texas_rangers	0.337
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:blackhawks	0.156
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:blackhawks	0.179
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:blackhawks	0.259
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:blackhawks	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:dallas_mavericks_tv_watch	0.247
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:dallas_mavericks_tv_watch	0.223
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:dallas_mavericks_tv_watch	0.178
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:dallas_mavericks_tv_watch	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:bobcats	0.168
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:bobcats	0.152
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:bobcats	0.121
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:bobcats	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:knicks	0.396
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:knicks	0.409
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:knicks	0.302
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:knicks	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:spurs	0.247
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:spurs	0.224
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:spurs	0.179
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:spurs	0.339
concept:sportsleague:nhl	concept:superpartoforganization	concept:organization:new_orleans_hornets	0.247
concept:sportsleague:nhl	concept:leagueteams	concept:organization:new_orleans_hornets	0.223
concept:sportsleague:nhl	concept:superpartof	concept:organization:new_orleans_hornets	0.178
concept:sportsleague:nhl	concept:agentcontrols	concept:organization:new_orleans_hornets	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:los_angeles_clippers	0.168
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:los_angeles_clippers	0.152
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:los_angeles_clippers	0.121
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:los_angeles_clippers	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:utah_jazz	0.168
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:utah_jazz	0.152
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:utah_jazz	0.121
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:utah_jazz	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:washington_wizards	0.242
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:washington_wizards	0.219
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:washington_wizards	0.175
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:washington_wizards	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:fort_wayne_pistons	0.168
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:fort_wayne_pistons	0.152
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:fort_wayne_pistons	0.121
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:fort_wayne_pistons	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:chicago_bulls	0.247
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:chicago_bulls	0.224
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:chicago_bulls	0.179
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:chicago_bulls	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:nuggets	0.242
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:nuggets	0.219
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:nuggets	0.175
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:nuggets	0.337
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:hawks_los_angeles_lakers_vs	0.485
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:hawks_los_angeles_lakers_vs	0.439
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:hawks_los_angeles_lakers_vs	0.351
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:hawks_los_angeles_lakers_vs	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:suns	0.247
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:suns	0.223
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:suns	0.178
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:suns	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:avs	0.358
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:avs	0.302
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:avs	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:ex_pittsburgh_steelers	0.624
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:ex_pittsburgh_steelers	0.543
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:ex_pittsburgh_steelers	0.448
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:ex_pittsburgh_steelers	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:new_york_jets	0.545
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:new_york_jets	0.493
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:new_york_jets	0.394
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:new_york_jets	0.339
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:san_diego_chargers_tickets	0.624
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:san_diego_chargers_tickets	0.543
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:san_diego_chargers_tickets	0.448
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:san_diego_chargers_tickets	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:washington_state	0.536
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:washington_state	0.467
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:washington_state	0.385
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:washington_state	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:school:usc	0.546
concept:sportsleague:nhl	concept:leagueteams	concept:school:usc	0.476
concept:sportsleague:nhl	concept:superpartof	concept:school:usc	0.392
concept:sportsleague:nhl	concept:agentcontrols	concept:school:usc	0.298
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:boise_state	0.602
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:boise_state	0.524
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:boise_state	0.432
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:boise_state	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:louis_cardinals	0.485
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:louis_cardinals	0.439
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:louis_cardinals	0.351
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:louis_cardinals	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:new_england_patriots	0.358
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:new_england_patriots	0.179
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:new_england_patriots	0.132
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:new_england_patriots	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:organization:yankees	0.307
concept:sportsleague:nhl	concept:leagueteams	concept:organization:yankees	0.351
concept:sportsleague:nhl	concept:superpartof	concept:organization:yankees	0.259
concept:sportsleague:nhl	concept:agentcontrols	concept:organization:yankees	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:philadelphia_athletics	0.565
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:philadelphia_athletics	0.511
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:philadelphia_athletics	0.408
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:philadelphia_athletics	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:former_san_francisco_giants	0.56
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:former_san_francisco_giants	0.506
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:former_san_francisco_giants	0.404
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:former_san_francisco_giants	0.337
concept:sportsleague:nhl	concept:superpartoforganization	concept:organization:blue_jays	0.545
concept:sportsleague:nhl	concept:leagueteams	concept:organization:blue_jays	0.493
concept:sportsleague:nhl	concept:superpartof	concept:organization:blue_jays	0.394
concept:sportsleague:nhl	concept:agentcontrols	concept:organization:blue_jays	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:bad_cubs	0.565
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:bad_cubs	0.511
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:bad_cubs	0.408
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:bad_cubs	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:astros	0.545
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:astros	0.493
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:astros	0.394
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:astros	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:royals	0.565
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:royals	0.511
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:royals	0.408
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:royals	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:arizona_diamond_backs	0.565
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:arizona_diamond_backs	0.511
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:arizona_diamond_backs	0.408
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:arizona_diamond_backs	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:washington_senators	0.565
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:washington_senators	0.511
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:washington_senators	0.408
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:washington_senators	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:san_diego_padres	0.485
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:san_diego_padres	0.439
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:san_diego_padres	0.351
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:san_diego_padres	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:new_york_giants	0.564
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:new_york_giants	0.511
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:new_york_giants	0.408
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:new_york_giants	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:minnesota_vikings	0.536
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:minnesota_vikings	0.467
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:minnesota_vikings	0.385
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:minnesota_vikings	0.292
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:suny_fredonia_blue_devils	0.356
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:suny_fredonia_blue_devils	0.543
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:suny_fredonia_blue_devils	0.302
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:suny_fredonia_blue_devils	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:wildcats	0.602
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:wildcats	0.524
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:wildcats	0.432
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:wildcats	0.328
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:habs	0.624
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:habs	0.448
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:habs	0.34
concept:sportsleague:nhl	concept:superpartoforganization	concept:school:texas_christian_university	0.412
concept:sportsleague:nhl	concept:leagueteams	concept:school:texas_christian_university	0.377
concept:sportsleague:nhl	concept:superpartof	concept:school:texas_christian_university	0.3
concept:sportsleague:nhl	concept:agentcontrols	concept:school:texas_christian_university	0.233
concept:sportsleague:nhl	concept:superpartoforganization	concept:sportsteam:ucla	0.412
concept:sportsleague:nhl	concept:leagueteams	concept:sportsteam:ucla	0.377
concept:sportsleague:nhl	concept:superpartof	concept:sportsteam:ucla	0.3
concept:sportsleague:nhl	concept:agentcontrols	concept:sportsteam:ucla	0.233
