E232421	1
E499507	1
E716151	1
E989831	1
E144268	1
E271284	1
E248577	1
E031007	1
E700823	1
E047500	1
E132397	1
E258238	1
E181097	1
E489424	1
E118007	1
E680532	1
E109097	1
E325094	1
E392259	1
E466418	1
E749610	1
E861496	1
E404793	1
E227796	1
E047237	1
E812221	1
E035614	1
E062670	1
E581675	1
E213213	1
E865610	1
E712547	1
E764927	1
E896108	1
E208601	1
E499021	1
E587496	1
E393691	1
E037344	1
E857229	1
E485838	1
E880220	1
E680639	1
E557013	1
E967654	1
E324305	1
E971462	1
E053314	1
E889649	1
E245731	1
E069749	1
E056007	1
E338832	1
E382644	1
E951107	1
E920836	1
E671731	1
E606108	1
E068335	1
E937915	1
E218129	1
E734431	1
E110628	1
E699545	1
E555671	1
E069022	1
E019399	1
E077810	1
E321927	1
E369692	1
E895853	1
E118540	1
E265764	1
E961021	1
E233397	1
E839871	1
E435017	1
E448687	1
E656612	1
E839884	1
E714576	1
E182598	1
E170723	1
E616982	1
E599504	1
E146621	1
E214456	1
E512710	1
E973576	1
E801418	1
E240709	1
E020361	1
E342480	1
E898816	1
E090254	1
E120405	1
E601690	1
E622179	1
E218523	1
E331011	1
E765067	1
E941807	1
E265405	1
E241025	1
E492577	1
E684590	1
E794973	1
E517324	1
E498831	1
E111418	1
E817291	1
E467872	1
E970936	1
E160167	1
E262211	1
E293627	1
E539461	1
E687186	1
E990020	1
E334724	1
E048613	1
E963815	1
E608435	1
E142278	1
E079884	1
E903479	1
E970416	1
E477628	1
E836138	1
E535710	1
E387833	1
E886511	1
E039276	1
E000896	1
E808181	1
E553515	1
E685060	1
E520054	1
E164375	1
E514311	1
E936267	1
E529899	1
E611052	1
E096304	1
E871520	1
E845055	1
E192780	1
E382122	1
E417355	1
E314852	1
E816262	1
E769847	1
E757148	1
E184974	1
E543864	1
E182405	1
E389248	1
E120673	1
E223907	1
E210940	1
E357949	1
E971863	1
E555241	1
E895941	1
E740653	1
E766476	1
E299385	1
E391637	1
E279812	1
E958581	1
E416449	1
E077499	1
E231594	1
E485029	1
E253507	1
E786152	1
E478023	1
E351555	1
E097823	1
E271462	1
E508685	1
E806193	1
E861080	1
E956239	1
E711313	1
E572771	1
E923176	1
E480701	1
E404152	1
E937493	1
E476811	1
E794187	1
E552818	1
E253007	1
E904073	1
E281110	1
E662824	1
E527232	1
E325940	1
E378871	1
E497317	1
E085939	1
E023969	1
E836057	1
E116891	1
E202436	1
E124914	1
E824764	1
E982015	1
E059225	1
E201490	1
E970926	1
E310827	1
E578054	1
E550718	1
E194430	1
E856509	1
E999798	1
E929474	1
E474473	1
E651022	1
E300501	1
E137387	1
E037583	1
E928962	1
E842917	1
E995026	1
E396356	1
E483630	1
E277612	1
E049274	1
E241883	1
E740585	1
E165626	1
E902270	1
E901485	1
E760800	1
E723424	1
E190317	1
E619420	1
E931153	1
E685350	1
E586067	1
E877693	1
E289686	1
E476440	1
E410723	1
E670145	1
E682485	1
E122743	1
E253988	1
E284466	1
E115254	1
E369513	1
E429358	1
E982975	1
E781840	1
E350070	1
E652547	1
E544495	1
E852235	1
E987141	1
E324834	1
E567503	1
E068675	1
E237452	1
E204041	1
E173317	1
E522200	1
E616467	1
E989790	1
E664194	1
E597413	1
E582929	1
E536607	1
E452897	1
E016608	1
E213609	1
E025796	1
E276346	1
E358334	1
E804053	1
E427044	1
E994197	1
E985769	1
E884612	1
E303884	1
E243000	1
E339543	1
E725172	1
E835846	1
E418114	1
E886157	1
E584358	1
E817875	1
E650779	1
E279837	1
E868595	1
E830522	1
E442867	1
E391544	1
E961524	1
E143949	1
E250397	1
E664147	1
E680904	1
E556451	1
E845392	1
E598841	1
E415390	1
E801395	1
E471939	1
E017005	1
E897430	1
E675327	1
E173786	1
E739449	1
E730155	1
E300270	1
E924791	1
E441136	1
E251478	1
E529766	1
E435542	1
E564773	1
E942457	1
E322683	1
E704593	1
E788415	1
E193998	1
E621697	1
E486506	1
E296033	1
E190678	1
E936600	1
E120481	1
E768063	1
E803567	1
E411680	1
E385843	1
E763212	1
E215750	1
E544272	1
E517953	1
E576286	1
E823688	1
E738347	1
E018335	1
E593381	1
E239733	1
E759605	1
E690424	1
E846546	1
E131820	1
E578833	1
E562126	1
E333889	1
E040060	1
E486766	1
E015679	1
E084590	1
E199347	1
E400465	1
E797817	1
E377165	1
E162034	1
E023846	1
E507439	1
E459842	1
E924457	1
E481596	1
E715194	1
E417803	1
E560163	1
E649342	1
E758952	1
E671990	1
E917410	1
E808994	1
E537938	1
E134661	1
E394971	1
E471104	1
E650370	1
E315942	1
E618279	1
E232145	1
E140498	1
E652911	1
E995739	1
E181486	1
E319289	1
E428977	1
E882858	1
E751058	1
E885402	1
E649923	1
E958269	1
E404629	1
E196084	1
E819127	1
E119680	1
E163502	1
E235354	1
E951829	1
E806729	1
E318065	1
E291897	1
E710825	1
E498512	1
E745490	1
E940286	1
E623464	1
E807360	1
E538329	1
E819969	1
E162237	1
E178296	1
E898058	1
E381286	1
E676068	1
E938240	1
E727809	1
E372680	1
E171557	1
E643612	1
E092391	1
E609473	1
E107067	1
E113598	1
E183627	1
E745774	1
E644017	1
E218752	1
E673340	1
E382736	1
E505395	1
E011337	1
E162335	1
E795475	1
E712962	1
E613186	1
E235386	1
E587626	1
E002449	1
E673846	1
E402425	1
E545466	1
E113042	1
E424453	1
E731065	1
E233848	1
E421293	1
E659314	1
E124766	1
E802086	1
E052333	1
E553529	1
E791231	1
E116206	1
E979889	1
E739253	1
E406635	1
E722502	1
E156006	1
E177092	1
E292494	1
E092787	1
E588200	1
E827984	1
E489781	1
E530750	1
E035057	1
E614238	1
E793139	1
E218454	1
E790884	1
E587420	1
E969165	1
E036790	1
E390570	1
E619880	1
E423419	1
E449553	1
E453436	1
E647112	1
E619301	1
E426224	1
E928360	1
E758801	1
E691237	1
E599434	1
E865107	1
E824301	1
E001784	1
E696260	1
E097845	1
E233592	1
E795020	1
E348660	1
E356695	1
E709761	1
E924484	1
E203837	1
E117184	1
E176417	1
E400166	1
E492469	1
E853780	1
E434324	1
E361732	1
E484894	1
E351717	1
E782385	1
E263900	1
E602926	1
E409118	1
E842310	1
E575546	1
E126853	1
E911540	1
E848468	1
E707367	1
E217751	1
E951920	1
E035507	1
E550775	1
E108635	1
E062129	1
E187247	1
E541220	1
E034703	1
E749726	1
E428701	1
E626659	1
E097334	1
E322966	1
E006184	1
E961248	1
E045691	1
E763460	1
E282479	1
E518103	1
E150501	1
E685877	1
E545899	1
E050999	1
E051463	1
E572351	1
E150414	1
E424501	1
E783425	1
E787344	1
E678922	1
E343177	1
E391122	1
E336245	1
E917853	1
E980592	1
E803784	1
E914145	1
E986451	1
E178253	1
E872905	1
E825456	1
E858001	1
E482856	1
E122883	1
E628267	1
E406069	1
E638993	1
E297987	1
E750088	1
E270378	1
E841748	1
E512368	1
E198804	1
E426762	1
E298036	1
E620711	1
E180276	1
E694506	1
E100482	1
E117291	1
E970525	1
E428958	1
E613744	1
E776681	1
E363703	1
E513824	1
E794716	1
E226447	1
E388529	1
E811306	1
E275334	1
E758986	1
E059666	1
E902256	1
E549231	1
E750777	1
E076835	1
E242128	1
E974541	1
E264808	1
E649979	1
E977132	1
E391591	1
E914245	1
E277092	1
E260356	1
E157016	1
E042871	1
E430413	1
E498921	1
E968051	1
E413617	1
E561151	1
E617355	1
E092683	1
E189353	1
E650207	1
E732913	1
E420782	1
E796762	1
E700757	1
E938705	1
E885103	1
E618362	1
E237941	1
E334081	1
E695679	1
E321936	1
E167398	1
E675297	1
E967049	1
E520832	1
E606274	1
E765639	1
E884444	1
E530100	1
E243039	1
E544320	1
E708227	1
E260675	1
E209952	1
E753057	1
E678684	1
E217760	1
E719362	1
E164621	1
E128723	1
E612986	1
E746255	1
E856192	1
E702721	1
E017896	1
E716309	1
E501149	1
E623021	1
E277188	1
E513533	1
E210168	1
E164334	1
E724225	1
E137807	1
E320096	1
E591521	1
E051807	1
E367190	1
E179069	1
E447485	1
E077904	1
E633489	1
E561758	1
E709542	1
E423961	1
E053555	1
E799486	1
E164492	1
E335738	1
E135555	1
E399056	1
E109812	1
E201163	1
E599621	1
E209721	1
E633858	1
E592173	1
E498068	1
E384563	1
E300228	1
E123445	1
E072848	1
E946482	1
E729565	1
E327143	1
E959232	1
E794355	1
E642251	1
E938294	1
E965083	1
E992793	1
E306989	1
E125429	1
E845824	1
E084391	1
E378646	1
E029460	1
E363767	1
E670103	1
E334622	1
E544948	1
E045273	1
E601260	1
E059332	1
E763265	1
E301709	1
E831182	1
E214156	1
E329822	1
E840946	1
E934586	1
E946860	1
E891463	1
E385216	1
E212252	1
E677511	1
E764146	1
E567963	1
E056610	1
E148241	1
E226405	1
E657977	1
E217328	1
E204832	1
E271750	1
E543930	1
E951123	1
E918433	1
E897506	1
E168419	1
E258740	1
E767865	1
E443173	1
E379842	1
E949099	1
E472826	1
E388792	1
E023436	1
E251529	1
E837846	1
E378432	1
E457271	1
E682506	1
E505880	1
E939930	1
E618032	1
E074553	1
E027802	1
E026716	1
E984726	1
E853154	1
E419476	1
E578817	1
E794969	1
E232209	1
E159299	1
E288600	1
E408298	1
E912950	1
E213435	1
E509188	1
E812812	1
E365654	1
E011359	1
E204467	1
E750539	1
E038571	1
E914280	1
E647741	1
E749879	1
E884132	1
E192081	1
E576604	1
E618454	1
E586895	1
E140444	1
E612721	1
E768288	1
E911826	1
E673596	1
E384317	1
E454084	1
E510967	1
E582128	1
E426628	1
E798221	1
E048427	1
E313209	1
E093686	1
E645463	1
E658514	1
E971347	1
E042142	1
E364186	1
E414440	1
E581405	1
E259157	1
E357260	1
E317204	1
E418768	1
E198356	1
E745761	1
E547913	1
E705086	1
E265218	1
E796498	1
E195758	1
E698445	1
E779499	1
E642321	1
E828951	1
E829800	1
E496070	1
E568651	1
E759740	1
E813942	1
E036612	1
E770076	1
E018526	1
E337902	1
E949280	1
E375829	1
E000129	1
E361659	1
E122232	1
E900920	1
E794283	1
E920164	1
E935324	1
E533494	1
E105106	1
E265444	1
E218455	1
E170168	1
E856034	1
E323927	1
E530619	1
E908003	1
E660399	1
E728347	1
E232331	1
E883940	1
E529247	1
E837413	1
E992071	1
E252626	1
E714440	1
E290114	1
E438261	1
E983967	1
E568645	1
E668473	1
E466196	1
E697724	1
E727947	1
E050584	1
E211334	1
E069980	1
E316339	1
E038825	1
E005005	1
E172806	1
E353373	1
E126863	1
E973169	1
E575821	1
E119997	1
E383483	1
E548112	1
E718039	1
E967960	1
E271077	1
E958962	1
E790906	1
E364115	1
E339077	1
E599356	1
E459225	1
E280418	1
E060045	1
E371063	1
E354484	1
E553207	1
E380778	1
E995145	1
E908012	1
E090849	1
E011899	1
E135753	1
E753000	1
E508784	1
E823958	1
E699860	1
E259744	1
E040133	1
E106671	1
E228077	1
E112882	1
E525534	1
E732710	1
E398137	1
E409598	1
E459982	1
E194871	1
E716650	1
E829922	1
E461569	1
E701501	1
E617093	1
E872884	1
E437755	1
E089798	1
E256563	1
E357053	1
E602567	1
E680823	1
E798419	1
E781102	1
E528975	1
E764685	1
E895504	1
E720585	1
E240351	1
E266102	1
E402927	1
E605003	1
E824058	1
E157480	1
E749803	1
E827357	1
E389142	1
E637102	1
E173730	1
E467633	1
E988654	1
E243016	1
E954889	1
E716539	1
E799112	1
E999338	1
E891723	1
E569511	1
E647846	1
E431410	1
E747284	1
E507009	1
E404162	1
E598247	1
E358685	1
E124620	1
E745236	1
E437249	1
E280009	1
E700164	1
E293156	1
E701657	1
E047519	1
E648874	1
E380849	1
E802285	1
E625348	1
E070588	1
E598992	1
E512755	1
E793041	1
E411908	1
E751507	1
E079912	1
E456504	1
E885395	1
E516223	1
E684800	1
E675246	1
E679117	1
E415992	1
E984925	1
E813129	1
E116352	1
E443612	1
E807015	1
E328372	1
E015556	1
E643029	1
E986713	1
E838480	1
E320695	1
E015108	1
E877134	1
E271175	1
E015635	1
E038259	1
E345296	1
E168064	1
E189499	1
E900854	1
E086779	1
E279224	1
E001196	1
E106044	1
E668674	1
E320460	1
E469581	1
E155435	1
E692545	1
E117629	1
E423628	1
E235730	1
E921844	1
E529386	1
E243375	1
E647530	1
E738177	1
E671967	1
E060310	1
E868950	1
E245612	1
E351362	1
E286891	1
E268941	1
E938799	1
E656423	1
E725903	1
E525668	1
E548249	1
E449768	1
E758305	1
E631899	1
E924793	1
E101374	1
E027483	1
E348889	1
E287954	1
E739272	1
E125496	1
E525238	1
E396063	1
E905192	1
E644140	1
E941265	1
E609422	1
E246118	1
E582284	1
E804125	1
E887136	1
E155337	1
E063867	1
E457587	1
E341612	1
E588250	1
E695698	1
E761081	1
E991384	1
E615452	1
E848863	1
E318338	1
E235893	1
E612572	1
E844033	1
E159582	1
E012518	1
E060000	1
E169432	1
E008590	1
E373905	1
E571313	1
E203351	1
E463430	1
E361849	1
E769498	1
E556933	1
E071891	1
E959180	1
E688135	1
E601887	1
E996402	1
E566021	1
E896597	1
E527150	1
E542391	1
E976109	1
E626972	1
E966013	1
E813197	1
E875559	1
E428813	1
E562095	1
E309062	1
E186717	1
E675628	1
E909555	1
E131500	1
E479801	1
E789182	1
E103520	1
E598200	1
E252163	1
E807186	1
E628807	1
E945175	1
E539835	1
E562904	1
E426671	1
E813765	1
E376267	1
E476434	1
E837988	1
E502912	1
E201766	1
E728281	1
E348754	1
E929120	1
E790505	1
E686490	1
E496471	1
E643694	1
E529927	1
E242163	1
E149642	1
E053490	1
E650154	1
E055769	1
E567417	1
E639019	1
E639920	1
E768249	1
E808267	1
E166847	1
E004245	1
E111871	1
E503695	1
E916764	1
E378643	1
E082512	1
E313551	1
E703799	1
E364517	1
E741588	1
E197659	1
E028716	1
E721477	1
E792525	1
E381738	1
E850477	1
E268525	1
E307263	1
E894421	1
E247301	1
E943330	1
E400610	1
E929920	1
E808146	1
E212756	1
E374182	1
E387695	1
E626681	1
E325354	1
E147723	1
E508038	1
E222519	1
E032130	1
E168598	1
E768658	1
E193551	1
E207096	1
E708908	1
E705491	1
E362760	1
E230646	1
E633737	1
E582302	1
E787370	1
E215267	1
E278574	1
E587284	1
E718193	1
E315125	1
E929590	1
E413958	1
E391164	1
E646275	1
E251129	1
E694684	1
E536630	1
E820258	1
E570243	1
E060633	1
E637884	1
E096601	1
E756672	1
E187083	1
E630168	1
E549592	1
E957104	1
E339620	1
E153363	1
E678746	1
E126122	1
E684513	1
E682632	1
E749288	1
E641465	1
E718901	1
E537538	1
E546094	1
E471593	1
E274250	1
E441515	1
E227756	1
E819488	1
E871039	1
E497081	1
E251565	1
E215916	1
E226478	1
E230058	1
E193572	1
E284141	1
E798461	1
E935582	1
E296168	1
E552427	1
E337470	1
E189926	1
E556881	1
E647737	1
E638601	1
E845776	1
E186482	1
E803951	1
E162822	1
E948160	1
E735936	1
E301941	1
E312226	1
E000889	1
E208026	1
E240345	1
E459262	1
E328169	1
E013059	1
E633692	1
E506461	1
E655262	1
E188782	1
E214709	1
E035174	1
E688600	1
E256351	1
E720390	1
E082168	1
E812070	1
E003812	1
E875581	1
E300789	1
E988770	1
E402775	1
E566563	1
E579871	1
E623872	1
E299194	1
E401728	1
E964944	1
E163538	1
E250207	1
E288444	1
E958714	1
E762282	1
E799787	1
E075529	1
E300113	1
E362076	1
E571009	1
E651379	1
E332127	1
E833415	1
E634919	1
E134119	1
E605255	1
E541184	1
E463775	1
E435485	1
E266443	1
E174032	1
E310730	1
E003354	1
E415289	1
E260150	1
E921617	1
E156644	1
E110560	1
E152585	1
E807660	1
E688636	1
E910297	1
E285757	1
E451354	1
E563139	1
E418291	1
E400785	1
E080177	1
E732860	1
E308564	1
E575675	1
E243027	1
E607501	1
E340954	1
E482988	1
E725201	1
E988784	1
E113050	1
E174285	1
E389539	1
E137992	1
E578794	1
E056294	1
E221357	1
E230752	1
E857178	1
E775125	1
E875990	1
E742156	1
E452596	1
E096401	1
E985982	1
E312619	1
E743782	1
E028051	1
E355015	1
E709453	1
E162197	1
E245309	1
E228854	1
E633316	1
E276274	1
E384652	1
E767862	1
E662505	1
E061471	1
E406105	1
E014758	1
E629521	1
E653493	1
E400509	1
E586774	1
E962372	1
E683864	1
E869252	1
E794260	1
E975835	1
E783178	1
E249076	1
E446681	1
E940491	1
E534341	1
E209892	1
E381171	1
E815041	1
E228220	1
E058012	1
E754734	1
E883420	1
E210154	1
E643327	1
E316986	1
E854885	1
E923859	1
E823580	1
E557835	1
E166025	1
E349280	1
E455181	1
E624895	1
E032847	1
E729641	1
E860892	1
E355271	1
E366215	1
E146574	1
E019248	1
E887351	1
E804834	1
E530849	1
E526122	1
E945413	1
E504747	1
E171618	1
E124740	1
E024939	1
E809344	1
E532428	1
E812845	1
E881192	1
E831312	1
E555184	1
E950775	1
E919455	1
E161077	1
E300901	1
E984343	1
E354094	1
E807733	1
E989432	1
E044430	1
E272158	1
E094575	1
E210065	1
E626131	1
E395483	1
E454733	1
E820458	1
E252075	1
E775174	1
E350630	1
E292632	1
E707514	1
E772718	1
E325608	1
E623739	1
E527385	1
E435260	1
E930907	1
E932933	1
E987129	1
E064384	1
E201421	1
E174775	1
E518180	1
E550231	1
E675859	1
E482912	1
E707420	1
E602517	1
E904735	1
E325024	1
E968454	1
E387558	1
E442248	1
E588518	1
E384255	1
E981467	1
E437136	1
E279437	1
E937252	1
E994028	1
E808968	1
E917154	1
E999810	1
E444195	1
E695947	1
E000104	1
E784620	1
E670192	1
E457659	1
E782383	1
E720333	1
E967105	1
E033957	1
E087335	1
E251859	1
E329197	1
E887578	1
E006496	1
E252170	1
E549756	1
E975358	1
E286595	1
E485702	1
E496977	1
E670764	1
E896792	1
E914835	1
E048486	1
E116725	1
E698284	1
E336058	1
E633005	1
E182952	1
E513794	1
E483775	1
E117150	1
E641042	1
E425170	1
E271199	1
E233306	1
E286096	1
E566043	1
E125070	1
E385447	1
E122729	1
E828422	1
E131717	1
E708802	1
E248769	1
E587998	1
E785841	1
E813965	1
E349673	1
E839357	1
E309660	1
E167438	1
E634169	1
E553184	1
E462861	1
E200587	1
E529093	1
E942254	1
E833859	1
E570949	1
E832847	1
E988901	1
E760924	1
E518355	1
E154839	1
E559658	1
E645492	1
E950700	1
E162075	1
E646493	1
E027216	1
E336719	1
E100940	1
E732967	1
E256967	1
E043571	1
E710479	1
E611451	1
E826446	1
E063453	1
E060295	1
E615579	1
E952593	1
E875878	1
E108571	1
E029397	1
E031793	1
E233158	1
E571037	1
E329389	1
E543750	1
E817199	1
E595335	1
E008276	1
E677858	1
E553246	1
E919120	1
E700170	1
E629314	1
E128366	1
E305198	1
E266444	1
E624655	1
E923407	1
E554511	1
E088794	1
E686966	1
E296304	1
E271639	1
E346742	1
E615507	1
E621591	1
E899793	1
E073101	1
E858719	1
E201557	1
E950771	1
E468576	1
E990401	1
E701970	1
E567731	1
E592390	1
E198045	1
E007708	1
E199651	1
E024137	1
E804891	1
E423588	1
E442297	1
E733307	1
E631627	1
E898173	1
E160448	1
E489973	1
E690067	1
E681085	1
E592789	1
E740829	1
E211059	1
E613207	1
E389580	1
E639549	1
E853046	1
E487192	1
E139735	1
E915208	1
E879343	1
E159695	1
E817870	1
E510407	1
E456982	1
E308078	1
E879360	1
E045972	1
E882888	1
E519083	1
E182347	1
E877821	1
E087776	1
E173656	1
E297345	1
E991516	1
E026303	1
E866410	1
E959422	1
E031772	1
E744336	1
E136521	1
E525441	1
E355281	1
E081777	1
E176299	1
E314911	1
E098273	1
E065340	1
E851640	1
E977942	1
E990119	1
E260322	1
E218586	1
E602069	1
E837807	1
E160241	1
E910996	1
E326366	1
E041212	1
E436660	1
E780182	1
E646836	1
E921479	1
E018356	1
E241766	1
E893750	1
E563787	1
E445976	1
E892322	1
E405152	1
E725889	1
E862410	1
E372706	1
E515822	1
E132717	1
E645599	1
E846214	1
E013766	1
E002856	1
E765951	1
E100847	1
E735368	1
E761086	1
E260643	1
E032629	1
E723322	1
E958126	1
E171070	1
E186841	1
E707490	1
E433608	1
E298420	1
E167617	1
E766228	1
E473715	1
E770087	1
E886982	1
E884088	1
E739549	1
E854207	1
E945944	1
E461730	1
E091470	1
E461898	1
E853946	1
E746656	1
E425816	1
E939361	1
E283967	1
E006498	1
E939273	1
E292446	1
E310828	1
E544651	1
E153099	1
E842645	1
E457847	1
E783190	1
E272972	1
E830834	1
E103934	1
E954039	1
E730648	1
E613261	1
E145222	1
E821291	1
E359660	1
E847895	1
E503915	1
E282808	1
E167137	1
E696772	1
E287812	1
E473636	1
E820861	1
E706605	1
E992611	1
E681101	1
E868980	1
E596042	1
E136107	1
E968358	1
E827503	1
E911390	1
E083964	1
E508712	1
E793101	1
E472336	1
E574589	1
E656403	1
E202709	1
E116549	1
E791727	1
E240640	1
E710640	1
E595510	1
E766347	1
E561026	1
E181114	1
E076692	1
E573965	1
E610234	1
E547744	1
E648022	1
E786422	1
E399014	1
E328292	1
E979696	1
E401117	1
E225765	1
E386061	1
E052901	1
E607887	1
E234092	1
E551107	1
E075449	1
E775407	1
E472007	1
E356563	1
E202295	1
E088858	1
E355190	1
E635776	1
E905962	1
E828323	1
E113066	1
E919392	1
E850788	1
E779020	1
E374726	1
E666256	1
E598213	1
E727944	1
E758759	1
E787922	1
E902729	1
E097548	1
E225659	1
E540690	1
E278416	1
E358259	1
E153356	1
E345871	1
E141097	1
E540322	1
E155260	1
E141934	1
E502918	1
E054235	1
E534047	1
E478810	1
E969227	1
E863672	1
E470391	1
E349251	1
E542749	1
E348421	1
E617858	1
E300596	1
E575886	1
E877301	1
E474769	1
E996534	1
E675142	1
E580669	1
E700527	1
E426898	1
E922522	1
E986883	1
E306288	1
E073946	1
E949380	1
E073993	1
E014852	1
E964697	1
E612834	1
E416351	1
E973909	1
E293320	1
E821321	1
E203345	1
E141410	1
E061810	1
E712210	1
E978352	1
E950437	1
E136605	1
E451986	1
E515452	1
E558962	1
E359020	1
E750781	1
E859317	1
E738615	1
E176731	1
E557839	1
E826844	1
E194636	1
E121122	1
E503118	1
E823292	1
E634623	1
E902442	1
E136968	1
E156643	1
E192105	1
E018167	1
E563741	1
E948842	1
E703543	1
E634033	1
E154243	1
E819511	1
E148374	1
E407245	1
E385830	1
E547549	1
E453707	1
E207377	1
E821560	1
E565551	1
E094597	1
E189227	1
E445899	1
E839285	1
E833346	1
E408322	1
E799803	1
E884168	1
E257662	1
E136187	1
E281811	1
E628653	1
E118893	1
E666472	1
E301573	1
E747434	1
E903470	1
E612593	1
E777238	1
E300055	1
E512905	1
E871498	1
E162733	1
E067191	1
E502915	1
E904674	1
E552242	1
E299334	1
E549929	1
E733066	1
E181826	1
E729196	1
E795562	1
E744354	1
E055463	1
E193642	1
E466366	1
E324818	1
E305119	1
E479217	1
E978970	1
E904586	1
E251619	1
E789615	1
E624230	1
E628436	1
E128438	1
E824111	1
E306449	1
E550463	1
E628149	1
E498899	1
E070488	1
E276010	1
E850059	1
E030268	1
E591368	1
E402594	1
E263058	1
E063671	1
E099733	1
E054450	1
E796481	1
E988399	1
E956723	1
E828529	1
E134241	1
E939234	1
E918574	1
E328784	1
E315936	1
E850809	1
E551958	1
E741583	1
E418458	1
